tweet_id,name,screen_name,retweet_count,text,mined_at,created_at,favourite_count,hashtags,status_count,followers_count,location,source_device,retweet_text
1468440585153527808,setransky,setransky,12,"RT @dappback: One follower who RTs, Likes, Tags a friend &amp; joins our Discord wins 0.05 ETH (~$215) from @dappback!

Drop your #ETH address👇…",2021-12-07 23:41:33.170881,2021-12-08 04:41:32+00:00,0,"[{'text': 'ETH', 'indices': [130, 134]}]",930,236,,Twitter for iPhone,"One follower who RTs, Likes, Tags a friend &amp; joins our Discord wins 0.05 ETH (~$215) from @dappback!

Drop your #ETH address👇

ALSO, get FOUR extra #giveaway entries by entering our upcoming #airdrop in our pinned tweet📌

Good luck!🙏🏆💎🪙 https://t.co/8TWECh5QTh"
1468440582611681280,GREEK SXM CRYPTO,EAlmirakis,0,"@mmuftaa Meet @steroidoge NFT 🪙! 

🪙 COMMUNITY OWNED TOKEN
🪙 LIQUIDITY LOCKED FOR LIFE
🪙 LOW MARKET CAP
🪙 3D NFTs COMING SOON 
🪙 NO DEVS
🪙 SAFEST CONTRACT ON BSC

#GEM #crypto #cryptocurrency #BSC  #BNB  #Bitcoin  #ETH #CryptoIsland #dogecoin #shiba 

https://t.co/aklaSrbkqb https://t.co/UiHuTpE3vY",2021-12-07 23:41:33.177854,2021-12-08 04:41:31+00:00,0,"[{'text': 'GEM', 'indices': [163, 167]}, {'text': 'crypto', 'indices': [168, 175]}, {'text': 'cryptocurrency', 'indices': [176, 191]}, {'text': 'BSC', 'indices': [192, 196]}, {'text': 'BNB', 'indices': [198, 202]}, {'text': 'Bitcoin', 'indices': [204, 212]}, {'text': 'ETH', 'indices': [214, 218]}, {'text': 'CryptoIsland', 'indices': [219, 232]}, {'text': 'dogecoin', 'indices': [233, 242]}, {'text': 'shiba', 'indices': [243, 249]}]",3664,57,,Twitter for iPhone,None
1468440581106024450,Přemysl Zouhar,PremyslZouhar,855,"RT @Metasunn: $5000 💸 #ETH ~ 2 DAYS            

✅RT + Follow me                      

🏆 5 Winners &amp; $1000  💰",2021-12-07 23:41:33.183714,2021-12-08 04:41:31+00:00,0,"[{'text': 'ETH', 'indices': [22, 26]}]",828,16,,Twitter for Android,"$5000 💸 #ETH ~ 2 DAYS            

✅RT + Follow me                      

🏆 5 Winners &amp; $1000  💰"
1468440578425856003,dud3z3r0.eth,dud3z3r0,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:33.187708,2021-12-08 04:41:30+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",99,81,,Twitter for Mac,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
1468440575162544130,Ihn_spikeinu,IhnSpikeinu,0,"@Bitcoinsensus if you missed the successful project, then don't forget @spikeinuio, a potential NFT Marketplace Metaverse project
Follow : https://t.co/u20sKvbuW9 ;
#SpikeInu #ETH #ERC20 #Uniswap #SpikeInu #Spike $SPKI #spikeinuio
🔥0x0f3debf94483beecbfd20167c946a61ea62d000f
^%@% https://t.co/yUWDZnWaAx",2021-12-07 23:41:33.190789,2021-12-08 04:41:30+00:00,0,"[{'text': 'SpikeInu', 'indices': [165, 174]}, {'text': 'ETH', 'indices': [175, 179]}, {'text': 'ERC20', 'indices': [180, 186]}, {'text': 'Uniswap', 'indices': [187, 195]}, {'text': 'SpikeInu', 'indices': [196, 205]}, {'text': 'Spike', 'indices': [206, 212]}, {'text': 'spikeinuio', 'indices': [219, 230]}]",6,11,,Twitter Web App,None
1468440574453706753,🍒 Super Alfa 6️⃣5️⃣🎹,cityx_sweethome,6,RT @0xpeb: Retest $45K for #BTC might be potential this week following #ETH on #BTC pairs still look bullish https://t.co/xkjUs2kbTM,2021-12-07 23:41:33.193793,2021-12-08 04:41:29+00:00,0,"[{'text': 'BTC', 'indices': [27, 31]}, {'text': 'ETH', 'indices': [71, 75]}, {'text': 'BTC', 'indices': [79, 83]}]",13897,136,,Twitter Web App,Retest $45K for #BTC might be potential this week following #ETH on #BTC pairs still look bullish https://t.co/xkjUs2kbTM
1468440574181384197,jade,jade50181699,0,"@BadLuckNFT if you missed the successful project, then don't forget @spikeinuio, a potential NFT Marketplace Metaverse project
Follow : https://t.co/oAJdnMLv87 ;
#SpikeInu #ETH #ERC20 #Uniswap #SpikeInu #Spike $SPKI https://t.co/T1NVeuxsEN",2021-12-07 23:41:33.196729,2021-12-08 04:41:29+00:00,0,"[{'text': 'SpikeInu', 'indices': [162, 171]}, {'text': 'ETH', 'indices': [172, 176]}, {'text': 'ERC20', 'indices': [177, 183]}, {'text': 'Uniswap', 'indices': [184, 192]}, {'text': 'SpikeInu', 'indices': [193, 202]}, {'text': 'Spike', 'indices': [203, 209]}]",226,21,,Twitter Web App,None
1468440570854985728,⚡ohh19912.DAO,ohh19912,38,"RT @AnbroNFT: Drop your #ETH address👈👈👈
🔔 Activity extra #NFTdrop 🔔   
    
To enter   
✅ RT + Like my 📌pinned  
✅ RT This",2021-12-07 23:41:33.199634,2021-12-08 04:41:29+00:00,0,"[{'text': 'ETH', 'indices': [24, 28]}, {'text': 'NFTdrop', 'indices': [57, 65]}]",3010,177,,Twitter Web App,"Drop your #ETH address👈👈👈
🔔 Activity extra #NFTdrop 🔔   
    
To enter   
✅ RT + Like my 📌pinned  
✅ RT This"
1468440569978703872,#フォロバ100% #相互フォロー #フォロバ100,zaikooshirase,4,RT @KawaiiDotGirl: Check out this item on OpenSea https://t.co/dqMYUFBaED #shockwave #opensea #NFT #NFTアート #NFTs #NFTarts #ETH #bitcoin #BT…,2021-12-07 23:41:33.444629,2021-12-08 04:41:28+00:00,0,"[{'text': 'shockwave', 'indices': [74, 84]}, {'text': 'opensea', 'indices': [85, 93]}, {'text': 'NFT', 'indices': [94, 98]}, {'text': 'NFTアート', 'indices': [99, 106]}, {'text': 'NFTs', 'indices': [107, 112]}, {'text': 'NFTarts', 'indices': [113, 121]}, {'text': 'ETH', 'indices': [122, 126]}, {'text': 'bitcoin', 'indices': [127, 135]}]",42122,6926,,Twitter Web App,Check out this item on OpenSea https://t.co/dqMYUFBaED #shockwave #opensea #NFT #NFTアート #NFTs #NFTarts #ETH #bitcoin #BTC https://t.co/ccoafk0Qvu
1468440569357606912,salam meow,Noveyaaaakkk,966,"RT @RETSUNFT: 🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid pr…",2021-12-07 23:41:33.452000,2021-12-08 04:41:28+00:00,0,"[{'text': 'NFTProjects', 'indices': [44, 56]}]",67119,140,,Twitter for Android,"🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid promo I can offer🙅‍♂️
-Gain 300-500 discord members
-gain 500-1500 followers!🎁
#NFTCommunity #NFT #ETH #BTC #SolanaNFT"
1468440563699830784,Jhon Causal,JhonCausal,2622,"RT @AirdropStario: 💧 Floki Solana Airdrop 💧

🏆 Task:        ➕  Up to 1000 FSL (~$100)

👨‍👩‍👧 Referral: ➕ 20 FSL (~$2)

🔛 Airdrop Link &amp; Inf…",2021-12-07 23:41:33.457435,2021-12-08 04:41:27+00:00,0,[],1587,35,,Twitter Web App,"💧 Floki Solana Airdrop 💧

🏆 Task:        ➕  Up to 1000 FSL (~$100)

👨‍👩‍👧 Referral: ➕ 20 FSL (~$2)

🔛 Airdrop Link &amp; Information: https://t.co/GBFLDuLZaQ

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #FlokiSolana #FSL #Airdropstario https://t.co/jqiCMSO1ho"
1468440563246460932,Md. Mukterul Islam,mmislam1387,127,"RT @terry_romel: 🎁200$ #Giveaway 
Follow me, Retweet this, like and tag 3 friends.
💎💎💎
This promotion ends in 12 hours.
Good luck, guys!🍀
#…",2021-12-07 23:41:33.462824,2021-12-08 04:41:27+00:00,0,"[{'text': 'Giveaway', 'indices': [23, 32]}]",1573,24,,Twitter for Android,"🎁200$ #Giveaway 
Follow me, Retweet this, like and tag 3 friends.
💎💎💎
This promotion ends in 12 hours.
Good luck, guys!🍀
#BNB #BTC #Giveaways #Solana #USDT #ETH"
1468440557399666691,piaa bigwin,chcolaate,375,"RT @LukaEvans_: Was the decline of #bitcoin to reach 100k? 🔥🚀

👀 SHILL ME THE NEXT x100 💎

I am going to invest 10 #BNB   in this amazing w…",2021-12-07 23:41:33.466497,2021-12-08 04:41:25+00:00,0,"[{'text': 'bitcoin', 'indices': [35, 43]}, {'text': 'BNB', 'indices': [115, 119]}]",58805,741,,Twitter for Android,"Was the decline of #bitcoin to reach 100k? 🔥🚀

👀 SHILL ME THE NEXT x100 💎

I am going to invest 10 #BNB   in this amazing week 💰

#BTC  #BUSD  #BSC  #ETH  #Crypto  #cryptocurrency  #Ethereum  #NFTs  #SHIB  #SOLANA #Cardano"
1468440554279079938,Jhon Causal,JhonCausal,9348,"RT @AirdropStario: 💧 X3 Swap Airdrop 💧

🏆 Task:          ➕ Up to 50 X3S (~$4)

👨‍👩‍👧 Referral:   ➕ 18.75 X3S (~$1.5) 

🔛 Airdrop Link &amp; Inf…",2021-12-07 23:41:33.470213,2021-12-08 04:41:25+00:00,0,[],1587,35,,Twitter Web App,"💧 X3 Swap Airdrop 💧

🏆 Task:          ➕ Up to 50 X3S (~$4)

👨‍👩‍👧 Referral:   ➕ 18.75 X3S (~$1.5) 

🔛 Airdrop Link &amp; Information: https://t.co/5I0xiBYbiG

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #X3Swap #X3S #Airdropstario https://t.co/OgedMtSM8m"
1468440553167622145,JhonyBRAVO,bravo_cityxWins,966,"RT @RETSUNFT: 🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid pr…",2021-12-07 23:41:33.473917,2021-12-08 04:41:24+00:00,0,"[{'text': 'NFTProjects', 'indices': [44, 56]}]",4115,32,,Twitter for Android,"🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid promo I can offer🙅‍♂️
-Gain 300-500 discord members
-gain 500-1500 followers!🎁
#NFTCommunity #NFT #ETH #BTC #SolanaNFT"
1468440552274542592,Nathaniel,00yamete,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:33.477535,2021-12-08 04:41:24+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",1268,37,,Twitter for Android,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
1468440540077199363,Airdrop,razut02,20345,"RT @AirdropStario: 💧 Metavast Inu Airdrop 💧

🏆 Task:          ➕ Up to 160 Million MTV

👨‍👩‍👧 Referral:   ➕ 20 Million MTV

🔛 Airdrop Link &amp;…",2021-12-07 23:41:33.704120,2021-12-08 04:41:21+00:00,0,[],186,1,,Twitter for Android,"💧 Metavast Inu Airdrop 💧

🏆 Task:          ➕ Up to 160 Million MTV

👨‍👩‍👧 Referral:   ➕ 20 Million MTV

🔛 Airdrop Link &amp; Information: https://t.co/1fBZKp2soH

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #MetavastInu #MTV #Airdropstario https://t.co/1dBoCMdLEp"
1468440538202263553,Lucky Wins•~°Δ,MhacayWinss,966,"RT @RETSUNFT: 🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid pr…",2021-12-07 23:41:33.710766,2021-12-08 04:41:21+00:00,0,"[{'text': 'NFTProjects', 'indices': [44, 56]}]",14930,19,,Twitter for Android,"🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid promo I can offer🙅‍♂️
-Gain 300-500 discord members
-gain 500-1500 followers!🎁
#NFTCommunity #NFT #ETH #BTC #SolanaNFT"
1468440535774150657,eriazan,jhevnazaire,177,"RT @ObscureOctopusC: Public Sale is now live @ 0.07 ETH! Increases to 0.08 ETH tom! 

Huge perks for early investors!!! Checkout the detail…",2021-12-07 23:41:33.716075,2021-12-08 04:41:20+00:00,0,[],6191,43,,Twitter for Android,"Public Sale is now live @ 0.07 ETH! Increases to 0.08 ETH tom! 

Huge perks for early investors!!! Checkout the details at https://t.co/0f8IA1VhQu

OOC to the moon!!! 🚀🐙

#ooc #NFTGiveaway #NFTs #nftcollector #NFTCommunity #ETH #etherium #nftart #digitalart https://t.co/viP9YJ6L8X"
1468440533668442113,Major Crypto Sensei 🐺💜,MajorCryptoCEO,3,"RT @DamienMilliBy40: @MajorCryptoCEO Love it 💜🍩🐐🐺 UNITE 🔥🔥🔥 You can even still have your opinions, we're not in highschool anymore 🤣!! ALL…",2021-12-07 23:41:33.720010,2021-12-08 04:41:20+00:00,0,[],3246,2702,,Twitter for iPhone,"@MajorCryptoCEO Love it 💜🍩🐐🐺 UNITE 🔥🔥🔥 You can even still have your opinions, we're not in highschool anymore 🤣!! ALL LOVE AND LETS ALL GET RICH TOGETHER $Klee #PlayToEarn #P2E #GameFi #KleeRun #Klee #KleeKai #Kleecember #eSports #KleeKaiCares #KleeArmy #KleeKaiToken #ETH #KleeKaiEth 💜"
1468440520292986881,eriazan,jhevnazaire,533,"RT @TakenedTV: 🎉 The next BIG #NFT project @MaskdMonsters 🎉

🚀 LAUNCH Dec 10th 🚀

💥$180k going towards promos
💥$180k giveaways 
💥Weekly Roy…",2021-12-07 23:41:33.722821,2021-12-08 04:41:17+00:00,0,"[{'text': 'NFT', 'indices': [30, 34]}]",6191,43,,Twitter for Android,"🎉 The next BIG #NFT project @MaskdMonsters 🎉

🚀 LAUNCH Dec 10th 🚀

💥$180k going towards promos
💥$180k giveaways 
💥Weekly Royalties
💥Blockchain PET game
💥Buying back 450 #NFTs less than 0.08eth
 
✅ ❤️ &amp; RT
✅ Join NOW 

#nftdrop #eth #nftgiveaway #NFTCommunity #NFTs https://t.co/vuGKG3c3j2"
1468440517859950592,DEMON.NFT,demon_nox,3,"RT @JeffreyPrender7: 🛑 2012    You missed #BTC  
🛑 2013    You missed #DOGE
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    Y…",2021-12-07 23:41:33.725418,2021-12-08 04:41:16+00:00,0,"[{'text': 'BTC', 'indices': [42, 46]}, {'text': 'DOGE', 'indices': [70, 75]}, {'text': 'XRP', 'indices': [97, 101]}, {'text': 'ETH', 'indices': [123, 127]}]",7913,460,,Twitter Web App,"🛑 2012    You missed #BTC  
🛑 2013    You missed #DOGE
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB  
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑 2020   You missed #SHIB
🟢 2021   Do Not miss #ELON1 https://t.co/YsqgpTkRyH https://t.co/SrIvo3CYGF"
1468440514223505410,Jhon Causal,JhonCausal,3637,"RT @AirdropStario: 💧 MetaRex 2nd Round Airdrop 💧

🏆 Task:          ➕ Up to 5000 wXVC

👨‍👩‍👧 Referral:   ➕ 0.01 ETH (~$40) for the top 15 re…",2021-12-07 23:41:33.933665,2021-12-08 04:41:15+00:00,0,[],1587,35,,Twitter Web App,"💧 MetaRex 2nd Round Airdrop 💧

🏆 Task:          ➕ Up to 5000 wXVC

👨‍👩‍👧 Referral:   ➕ 0.01 ETH (~$40) for the top 15 referrers each.

🔛 Airdrop Link &amp; Information: https://t.co/2LgH52Um9M

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #MetaRex #wXVC #Airdropstario https://t.co/j1LUY4zgKo"
1468440508649381889,PEV1795,PEV175,855,"RT @Metasunn: $5000 💸 #ETH ~ 2 DAYS            

✅RT + Follow me                      

🏆 5 Winners &amp; $1000  💰",2021-12-07 23:41:33.942652,2021-12-08 04:41:14+00:00,0,"[{'text': 'ETH', 'indices': [22, 26]}]",1346,18,,Twitter for Android,"$5000 💸 #ETH ~ 2 DAYS            

✅RT + Follow me                      

🏆 5 Winners &amp; $1000  💰"
1468440492799049729,Rick Armstrong,rickyra78145,61,"RT @MrsunNFT: Drop your #ETH address. Randomly drop NFT.  💫💫💫  

Just
➡️ RT + ❤️ my 📌pinned   
➡️ RT This",2021-12-07 23:41:33.948505,2021-12-08 04:41:10+00:00,0,"[{'text': 'ETH', 'indices': [24, 28]}]",3067,105,,Twitter for Android,"Drop your #ETH address. Randomly drop NFT.  💫💫💫  

Just
➡️ RT + ❤️ my 📌pinned   
➡️ RT This"
1468440491578564610,Bine Baloh,BineBaloh,2,"RT @Poly_Seed: 💥You still don't have your first #NFT? 💥

🌰DO NOT miss this opportunity and leave us your Address #ETH 

👉Like + RT to win a…",2021-12-07 23:41:33.953580,2021-12-08 04:41:10+00:00,0,"[{'text': 'NFT', 'indices': [48, 52]}, {'text': 'ETH', 'indices': [113, 117]}]",352,35,,Twitter for Android,"💥You still don't have your first #NFT? 💥

🌰DO NOT miss this opportunity and leave us your Address #ETH 

👉Like + RT to win a free PolySeed!👈

#NFTs #NFTshill #nftcollector #nftart #NFTCommunity #nftcollectors #NFTcollection #NFTGiveaway #NFTGame #FreeNFT #OpenSeaNFT #BTC https://t.co/aieBwWwsdp"
1468440490752163842,⚡ohh19912.DAO,ohh19912,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:33.956325,2021-12-08 04:41:09+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",3010,177,,Twitter Web App,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
1468440485022736387,Veky Yulias,VYulias,20345,"RT @AirdropStario: 💧 Metavast Inu Airdrop 💧

🏆 Task:          ➕ Up to 160 Million MTV

👨‍👩‍👧 Referral:   ➕ 20 Million MTV

🔛 Airdrop Link &amp;…",2021-12-07 23:41:34.193391,2021-12-08 04:41:08+00:00,0,[],277,7,,Twitter for Android,"💧 Metavast Inu Airdrop 💧

🏆 Task:          ➕ Up to 160 Million MTV

👨‍👩‍👧 Referral:   ➕ 20 Million MTV

🔛 Airdrop Link &amp; Information: https://t.co/1fBZKp2soH

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #MetavastInu #MTV #Airdropstario https://t.co/1dBoCMdLEp"
1468440481369444352,Unstoppable,bblcityx,177,"RT @ObscureOctopusC: Public Sale is now live @ 0.07 ETH! Increases to 0.08 ETH tom! 

Huge perks for early investors!!! Checkout the detail…",2021-12-07 23:41:34.199520,2021-12-08 04:41:07+00:00,0,[],11306,75,,Twitter for Android,"Public Sale is now live @ 0.07 ETH! Increases to 0.08 ETH tom! 

Huge perks for early investors!!! Checkout the details at https://t.co/0f8IA1VhQu

OOC to the moon!!! 🚀🐙

#ooc #NFTGiveaway #NFTs #nftcollector #NFTCommunity #ETH #etherium #nftart #digitalart https://t.co/viP9YJ6L8X"
1468440478521647108,Jonathan Mantilla,JohnMantillaHUn,1,RT @polymonz: Check out my pinned tweet for a FREE @polymonz #NFT 🔥🔥 We got a few extras that need a home for the holidays! #crypto #opense…,2021-12-07 23:41:34.205148,2021-12-08 04:41:07+00:00,0,"[{'text': 'NFT', 'indices': [61, 65]}, {'text': 'crypto', 'indices': [124, 131]}]",1614,66,,Twitter for iPhone,Check out my pinned tweet for a FREE @polymonz #NFT 🔥🔥 We got a few extras that need a home for the holidays! #crypto #opensea #ETH #wETH
1468440478014402560,Pordoy Trader,PordoyTrader,61,"RT @MrsunNFT: Drop your #ETH address. Randomly drop NFT.  💫💫💫  

Just
➡️ RT + ❤️ my 📌pinned   
➡️ RT This",2021-12-07 23:41:34.209889,2021-12-08 04:41:06+00:00,0,"[{'text': 'ETH', 'indices': [24, 28]}]",1647,40,,Twitter for Android,"Drop your #ETH address. Randomly drop NFT.  💫💫💫  

Just
➡️ RT + ❤️ my 📌pinned   
➡️ RT This"
1468440472574377984,三重　太郎,Junpepepe30,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:34.214527,2021-12-08 04:41:05+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",3086,187,,Twitter Web App,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
1468440470019706882,Unstoppable,bblcityx,533,"RT @TakenedTV: 🎉 The next BIG #NFT project @MaskdMonsters 🎉

🚀 LAUNCH Dec 10th 🚀

💥$180k going towards promos
💥$180k giveaways 
💥Weekly Roy…",2021-12-07 23:41:34.217267,2021-12-08 04:41:05+00:00,0,"[{'text': 'NFT', 'indices': [30, 34]}]",11306,75,,Twitter for Android,"🎉 The next BIG #NFT project @MaskdMonsters 🎉

🚀 LAUNCH Dec 10th 🚀

💥$180k going towards promos
💥$180k giveaways 
💥Weekly Royalties
💥Blockchain PET game
💥Buying back 450 #NFTs less than 0.08eth
 
✅ ❤️ &amp; RT
✅ Join NOW 

#nftdrop #eth #nftgiveaway #NFTCommunity #NFTs https://t.co/vuGKG3c3j2"
1468440469222920192,Nash Markets,nashmarkets,0,"Litecoin Analysis📈📉

LTC is following our analysis and continues to consolidate✅

The price could go to reject its bearish trend line before continuing to make a new impulse🤯

#LTC $LTC #BTC $BTC $ETH #ETH #NFTS #NFT https://t.co/B00hsBF1bY",2021-12-07 23:41:34.219601,2021-12-08 04:41:04+00:00,0,"[{'text': 'LTC', 'indices': [176, 180]}, {'text': 'BTC', 'indices': [186, 190]}, {'text': 'ETH', 'indices': [201, 205]}, {'text': 'NFTS', 'indices': [206, 211]}, {'text': 'NFT', 'indices': [212, 216]}]",1263,377,,Twitter Web App,None
1468440467289292803,AroseG.05,gerrish_rose05,164,"RT @HallowNFT: 🎉 @MaskdMonsters plans to giveaway $135,000 worth of #NFT 🎉

🚀 Launching Dec 10th 🚀

💥$50,000 in prizes
💥Royalties for holde…",2021-12-07 23:41:34.460187,2021-12-08 04:41:04+00:00,0,"[{'text': 'NFT', 'indices': [68, 72]}]",166,5,,Twitter for iPhone,"🎉 @MaskdMonsters plans to giveaway $135,000 worth of #NFT 🎉

🚀 Launching Dec 10th 🚀

💥$50,000 in prizes
💥Royalties for holders
💥Blockchain PET game
💥Buying back 450 #NFTs less than 0.08 ETH
💥Like and RT 

✅ Join NOW ✅

#nftdrop #eth #nftgiveaway #NFTCommunity #NFTs https://t.co/GbDOBEOMwB"
1468440453053775872,Novi,pick_bigwin,6,RT @0xpeb: Retest $45K for #BTC might be potential this week following #ETH on #BTC pairs still look bullish https://t.co/xkjUs2kbTM,2021-12-07 23:41:34.465461,2021-12-08 04:41:00+00:00,0,"[{'text': 'BTC', 'indices': [27, 31]}, {'text': 'ETH', 'indices': [71, 75]}, {'text': 'BTC', 'indices': [79, 83]}]",25771,94,,Twitter for Android,Retest $45K for #BTC might be potential this week following #ETH on #BTC pairs still look bullish https://t.co/xkjUs2kbTM
1468440447685214210,مسعد,msd41649479,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:34.469078,2021-12-08 04:40:59+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",541,65,,Twitter for Android,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
1468440446330290179,TIN🌻🐿️ | SELLING ON 📌,its_hope94,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:34.472553,2021-12-08 04:40:59+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",10733,217,,Twitter for Android,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
1468440432002490370,BigWinDes🏆,afiamcityxx,103,"RT @SuvuxDL: 🎉 The next BIG #NFT project @MaskdMonsters 🎉

🚀 LAUNCH Dec 10th 🚀

💥400 NFT giveaway
💥$180k giveaways 
💥Weekly Royalties
💥Bloc…",2021-12-07 23:41:34.682030,2021-12-08 04:40:55+00:00,0,"[{'text': 'NFT', 'indices': [28, 32]}]",10453,100,,Twitter for Android,"🎉 The next BIG #NFT project @MaskdMonsters 🎉

🚀 LAUNCH Dec 10th 🚀

💥400 NFT giveaway
💥$180k giveaways 
💥Weekly Royalties
💥Blockchain PET game
💥Buying back 450 #NFTs less than 0.08eth
 
✅ ❤️ &amp; RT
✅ Join NOW 

#nftdrop #eth #nftgiveaway #NFTCommunity #NFTs https://t.co/JASLaNxhu6"
1468440416726913027,Preetty,Preetty8777,208,"RT @KriptoCapCom: 🎁  1x #NFTGiveaway 🎁

• 1x Buzzle Art NFT  #NFT to 1 winner

Rules:

1️⃣ Follow @buzzle_art &amp; @KriptoCapCom
2️⃣❤&amp; RT
3️⃣…",2021-12-07 23:41:34.690182,2021-12-08 04:40:52+00:00,0,"[{'text': 'NFTGiveaway', 'indices': [24, 36]}, {'text': 'NFT', 'indices': [61, 65]}]",625,41,,Twitter for Android,"🎁  1x #NFTGiveaway 🎁

• 1x Buzzle Art NFT  #NFT to 1 winner

Rules:

1️⃣ Follow @buzzle_art &amp; @KriptoCapCom
2️⃣❤&amp; RT
3️⃣ Tag 2 Friends 

👉https://t.co/0KXinxOKkH

#NFTGiveaways  #NFTs #ETH 
#NFTcommunitiy #Ethereum https://t.co/abXkRoIPy8"
1468440411505328131,XAYiee,AyieeAgotilla,0,"@ethburnbot It's Burning Hot 🔥 🔥🔥🔥
#ETH power
Up High💪👌",2021-12-07 23:41:34.696606,2021-12-08 04:40:51+00:00,0,"[{'text': 'ETH', 'indices': [35, 39]}]",635,44,,Twitter for Android,None
1468440408770457601,Michael McCoy Art,MichaelMcCoyArt,0,Michael McCoy Art | Original #NFTs | The Premiere Collection | Available Now On @opensea | Click The Link Below #NFT #nftart #NFTartists #NFTCommunity #PolygonNFTs #Polygon #NFTshill #Abstract #ETH #Ethereum #nftcollectors #NFTdrop #NFTcollection https://t.co/CJByAouM8D,2021-12-07 23:41:34.936110,2021-12-08 04:40:50+00:00,1,"[{'text': 'NFTs', 'indices': [29, 34]}, {'text': 'NFT', 'indices': [112, 116]}, {'text': 'nftart', 'indices': [117, 124]}, {'text': 'NFTartists', 'indices': [125, 136]}, {'text': 'NFTCommunity', 'indices': [137, 150]}, {'text': 'PolygonNFTs', 'indices': [151, 163]}, {'text': 'Polygon', 'indices': [164, 172]}, {'text': 'NFTshill', 'indices': [173, 182]}, {'text': 'Abstract', 'indices': [183, 192]}, {'text': 'ETH', 'indices': [193, 197]}, {'text': 'Ethereum', 'indices': [198, 207]}, {'text': 'nftcollectors', 'indices': [208, 222]}, {'text': 'NFTdrop', 'indices': [223, 231]}, {'text': 'NFTcollection', 'indices': [232, 246]}]",509,3082,,Twitter for iPhone,None
1468440405142171648,🌺🌸Markwin20🌸🌺,dHarkbOcz20,966,"RT @RETSUNFT: 🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid pr…",2021-12-07 23:41:34.943372,2021-12-08 04:40:49+00:00,0,"[{'text': 'NFTProjects', 'indices': [44, 56]}]",1335,11,,Twitter for Android,"🌟I want to work with multiple #NFTProjects and want to help them gain exposure and gain a active fanbase!
Dm me for a paid promo I can offer🙅‍♂️
-Gain 300-500 discord members
-gain 500-1500 followers!🎁
#NFTCommunity #NFT #ETH #BTC #SolanaNFT"
1468440401740636160,Cyrus Jude Maneckji,cyrus_jude,675,"RT @TrouvailleNFT: 5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈",2021-12-07 23:41:34.948228,2021-12-08 04:40:48+00:00,0,"[{'text': 'ETH', 'indices': [28, 32]}]",394,27,,Twitter for iPhone,"5000$ in #ETH to 5 lucky winner                 
     
Follow and RT to enter 👈"
