tweet_id,name,screen_name,retweet_count,text,mined_at,created_at,favourite_count,hashtags,status_count,followers_count,location,source_device,retweet_text
1468438071653941250,Melburn Woods III,MelburnIii,203,"RT @vedranvukmans: I will give someone $100 in 24 hours. 

All you have to do is RT and be following me and put your Bell on. Folded hands…",2021-12-08 00:13:12.094207,2021-12-08 04:31:33+00:00,0,[],839,27,,Twitter Web App,"I will give someone $100 in 24 hours. 

All you have to do is RT and be following me and put your Bell on. Folded hands
 
Good Luck!  

#Bitcoin  $XRP $VET $ICX $ETH $TRX $VIDT #Solana #Sol #BNB #BSC #Giveaway"
1468438059205201925,Dbrains,Dbrains4,0,"@tunnelpandasol Great project @dolapo495  @alexalexz100  @Nguyen74th  @0ff_m00nlight @TheOlowo 
#solanaAirdrop #tps #Sol #airdrop #airdrops",2021-12-08 00:13:12.098809,2021-12-08 04:31:30+00:00,0,"[{'text': 'solanaAirdrop', 'indices': [96, 110]}, {'text': 'tps', 'indices': [111, 115]}, {'text': 'Sol', 'indices': [116, 120]}, {'text': 'airdrop', 'indices': [121, 129]}, {'text': 'airdrops', 'indices': [130, 139]}]",662,117,,Twitter for Android,None
1468438023608147970,Funmi,Funmi188,161,"RT @leonidas_token: LEONIDAS/USDT (Promotion Campaign) 

$100 USDC giveaway

https://t.co/hS2z7binzC

#Bitrue #Solana #SOL #LeonidasToken #…",2021-12-08 00:13:12.102605,2021-12-08 04:31:21+00:00,0,"[{'text': 'Bitrue', 'indices': [102, 109]}, {'text': 'Solana', 'indices': [110, 117]}, {'text': 'SOL', 'indices': [118, 122]}, {'text': 'LeonidasToken', 'indices': [123, 137]}]",1774,21,,Twitter for Android,"LEONIDAS/USDT (Promotion Campaign) 

$100 USDC giveaway

https://t.co/hS2z7binzC

#Bitrue #Solana #SOL #LeonidasToken #BTRVote #CoinMarketCap #CoinGecko #Airdrop #Crypto #DeFi #DEX #CEX #Raydium #Dexlab #Aldrin #HAMS #1SOL #HODL #ToTheMoon #buythedip #Serum #leonidas #LFG #WAGMI https://t.co/rSyCSibWdq"
1468437983074283521,Paman ganteng,Pamanganteng4,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.106409,2021-12-08 04:31:12+00:00,0,[],212,2,,Twitter Web App,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437969707036677,iStussy,iStussy9,0,"this to be huge projects, don't Miss it y'all
LFG!!

@snxcty
@djdmix22 
@dias_prasetia 

9Gj5Qoqt9rBL7napUiR2e1R76S6zdHgcpSoUh7q87Rqm

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto https://t.co/g3hiIkimZb",2021-12-08 00:13:12.109628,2021-12-08 04:31:08+00:00,1,"[{'text': 'sol', 'indices': [135, 139]}, {'text': 'memecoin', 'indices': [140, 149]}, {'text': 'solanaairdrop', 'indices': [150, 164]}, {'text': 'solanaairdrops', 'indices': [165, 180]}, {'text': 'cryptogiveaway', 'indices': [181, 196]}, {'text': 'crypto', 'indices': [197, 204]}]",402,13,,Twitter Web App,None
1468437960979021826,Kathrynwincit3,Kathrynwinscit3,189,"RT @ekoncaa: Hello guys, this is my wallet on #Binance 🔥💰

Some of you may not believe me about airdrops, but as you can see, i made 1.3 mi…",2021-12-08 00:13:12.112858,2021-12-08 04:31:06+00:00,0,"[{'text': 'Binance', 'indices': [46, 54]}]",3981,51,,Twitter for Android,"Hello guys, this is my wallet on #Binance 🔥💰

Some of you may not believe me about airdrops, but as you can see, i made 1.3 million $ from #SAND pump.

#Giveaway #BTC #ETH #ADA #XRP #SAND #SXP #SOL #BNB #ONT #HOT #BTT #SLP #DOGE #SHIB #AVAX #XLM #CAKE #TRX #FLM #REEF #ICP #MANA https://t.co/KKNmL4wWeN"
1468437957916962816,Oladayo Olanrewaju,OladayoOlanrew5,590,"RT @tunnelpandasol: $TPS Token AIRDROP

Submit Airdrop $TPS 
- Follow us : @tunnelpandasol
- Join telegram channel: https://t.co/q3cWOe9rT5…",2021-12-08 00:13:12.361366,2021-12-08 04:31:06+00:00,0,[],1634,23,,Twitter for Android,"$TPS Token AIRDROP

Submit Airdrop $TPS 
- Follow us : @tunnelpandasol
- Join telegram channel: https://t.co/q3cWOe9rT5
- Like &amp; Retweet
- Comment and tag 5 friend
- Use these 👇 hashtag to quote
#solanaAirdrop #tps #Sol #airdrop #airdrops
- Fill Form : https://t.co/Br9CXUlX9N https://t.co/h6weqYp0h6"
1468437927424233477,Daman 💨,WassieCFO,0,"@aegean2356 @aipedia_nft Check out this account on OpenSea

#NFTs #NFTCommunity #NFTGiveaway #NFTcollection #NFTartist #NFTartwork #Crypto #ETH #MATIC #Bitcoin #NFTAirdrop #NFTJapan #shiba #NFT #SolanaNFTs #NFTJapan
#NFTArt DM for the girl. She is on #Sol
Value $400
https://t.co/QRriLwQTJq via @opensea https://t.co/diDZgf37eY",2021-12-08 00:13:12.370960,2021-12-08 04:30:58+00:00,0,"[{'text': 'NFTs', 'indices': [60, 65]}, {'text': 'NFTCommunity', 'indices': [66, 79]}, {'text': 'NFTGiveaway', 'indices': [80, 92]}, {'text': 'NFTcollection', 'indices': [93, 107]}, {'text': 'NFTartist', 'indices': [108, 118]}, {'text': 'NFTartwork', 'indices': [119, 130]}, {'text': 'Crypto', 'indices': [131, 138]}, {'text': 'ETH', 'indices': [139, 143]}, {'text': 'MATIC', 'indices': [144, 150]}, {'text': 'Bitcoin', 'indices': [151, 159]}, {'text': 'NFTAirdrop', 'indices': [160, 171]}, {'text': 'NFTJapan', 'indices': [172, 181]}, {'text': 'shiba', 'indices': [182, 188]}, {'text': 'NFT', 'indices': [189, 193]}, {'text': 'SolanaNFTs', 'indices': [194, 205]}, {'text': 'NFTJapan', 'indices': [206, 215]}, {'text': 'NFTArt', 'indices': [216, 223]}, {'text': 'Sol', 'indices': [251, 255]}]",15470,2550,,Twitter for Android,None
1468437920394661892,hector garcia,hectorg41001233,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.377611,2021-12-08 04:30:57+00:00,0,[],219,61,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437892997410819,Arya Diorenzo Pasaribu,DiorenzoArya,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.382723,2021-12-08 04:30:50+00:00,0,[],28,15,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437891592253443,Ashutosh Kumar,Ashutosh7132,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.387136,2021-12-08 04:30:50+00:00,0,[],170,5,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437851054477312,Chocoberry😘😍🤡,Ellagrey13,0,"This is a good project,innovative in their approach 
@dayorthegreat 
@UnclePamilerin @DONJAZZY 
@ejilexzy @febhood 

#solanaAirdrop #tps #Sol #airdrop #airdrops https://t.co/SmseHpCOsQ",2021-12-08 00:13:12.390881,2021-12-08 04:30:40+00:00,0,"[{'text': 'solanaAirdrop', 'indices': [117, 131]}, {'text': 'tps', 'indices': [132, 136]}, {'text': 'Sol', 'indices': [137, 141]}, {'text': 'airdrop', 'indices': [142, 150]}, {'text': 'airdrops', 'indices': [151, 160]}]",1119,285,,Twitter for iPhone,None
1468437825712320512,CryptomeryZoon21,ZCryptomery25,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.394632,2021-12-08 04:30:34+00:00,0,[],996,16,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437786927648768,dv sun,dv_sun,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.398296,2021-12-08 04:30:25+00:00,0,[],11,0,,Twitter Web App,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437768619581443,meva007,meva0072,3742,"RT @AirdropStario: 💧 Solana Farm Airdrop 💧

🔄 Audited by: TechAudit

🏆 Task:          ➕ Up to 1000 SOL (~$10)

👨‍👩‍👧 Referral:   ➕ 500 SOL…",2021-12-08 00:13:12.401515,2021-12-08 04:30:20+00:00,0,[],4155,160,,Twitter for Android,"💧 Solana Farm Airdrop 💧

🔄 Audited by: TechAudit

🏆 Task:          ➕ Up to 1000 SOL (~$10)

👨‍👩‍👧 Referral:   ➕ 500 SOL (~$5)

🔛 Airdrop Link &amp; Information: https://t.co/SUOINCkFLq

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #SolanaFarm #SOL #Airdropstario https://t.co/bUo7N57t5N"
1468437759262085123,Tenny,Ayoba_mi,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.623090,2021-12-08 04:30:18+00:00,0,[],4444,152,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437709966483460,Mr Orange,SolanaOrange,0,"@RugstenCube got a project you need to check out. @degenape_club gonna be a hot one soon. Activity pickin up on that floor and when their DegenLabs launchpad goes live them royalties gonna drive that floor up fast.

https://t.co/lnnrm5yrt2

#degenapeclub #nfts #solnfts #sol https://t.co/qZ7y2GlwwD",2021-12-08 00:13:12.632411,2021-12-08 04:30:06+00:00,2,"[{'text': 'degenapeclub', 'indices': [241, 254]}, {'text': 'nfts', 'indices': [255, 260]}, {'text': 'solnfts', 'indices': [261, 269]}, {'text': 'sol', 'indices': [270, 274]}]",5281,688,,Twitter Web App,None
1468437702500659204,Crypto Price Prediction,torshis,0,5.2% profit of $SOL-USD: My target is to buy MORE #SOL-USD at $187.073 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $197.334. CLICK https://t.co/0B7zAZ2uho to track. #SOLbyTorshis,2021-12-08 00:13:12.639338,2021-12-08 04:30:05+00:00,0,"[{'text': 'SOL', 'indices': [50, 54]}, {'text': 'SOLbyTorshis', 'indices': [236, 249]}]",202298,5142,,Crypto Price Prediction,None
1468437702202830850,BSC News,news_of_bsc,2,".@OlympusDAO forks have taken over a massive portion of DeFi - Some say DeFi 2.0
 
Why does this project offer so much innovation? Are the 10,000%+ yields real?
 
So many questions, tune in below!
👉 https://t.co/NYWIG33686
 
#ETH #AVAX #BSC #SOL #CRO #LUNA #DeFi #Crypto #BSCGem https://t.co/wSztFGZAZa",2021-12-08 00:13:12.644324,2021-12-08 04:30:05+00:00,20,"[{'text': 'ETH', 'indices': [225, 229]}, {'text': 'AVAX', 'indices': [230, 235]}, {'text': 'BSC', 'indices': [236, 240]}, {'text': 'SOL', 'indices': [241, 245]}, {'text': 'CRO', 'indices': [246, 250]}, {'text': 'LUNA', 'indices': [251, 256]}, {'text': 'DeFi', 'indices': [257, 262]}, {'text': 'Crypto', 'indices': [263, 270]}, {'text': 'BSCGem', 'indices': [271, 278]}]",7567,332231,,MeetEdgar,None
1468437646321983488,sun crew,sunpanjak,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.648743,2021-12-08 04:29:51+00:00,0,[],4,0,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437602021691395,"Truong Pham(🤝, 🤝)",NinhIy10,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.652515,2021-12-08 04:29:41+00:00,0,[],38,5,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437600901812226,NFTFirstLady,NFTFirstLady,9,"RT @friskyxz: With @Digi_DevilsNFT minting soon, I’ll be giving away one of them to a lucky winner! 😈

✅ Like &amp; RT
✅ Follow @friskyxz, @fri…",2021-12-08 00:13:12.656264,2021-12-08 04:29:40+00:00,0,[],61,20,,Twitter for iPhone,"With @Digi_DevilsNFT minting soon, I’ll be giving away one of them to a lucky winner! 😈

✅ Like &amp; RT
✅ Follow @friskyxz, @friskyzx, and @Digi_DevilsNFT
✅ Join DigiDevils Discord (https://t.co/o6tjzSUp3u)

Winner in 72hrs! ⏰

#NFT #NFTs #SOL #NFTCommunity #NFTGiveaway https://t.co/vJIsGqtlyw"
1468437600704757764,Matt Yates,YAT35Y,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.659960,2021-12-08 04:29:40+00:00,0,[],31,16,,Twitter for iPhone,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437595512180739,Bishal Choudhury,BishalC02634158,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.663172,2021-12-08 04:29:39+00:00,0,[],44,0,,Twitter for Android,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437586007912456,Kingstev.crypto 📈📊,kingstev31,1125,"RT @SolanaButtToken: Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solan…",2021-12-08 00:13:12.903712,2021-12-08 04:29:37+00:00,0,[],2924,328,,Twitter for iPhone,"Airdropping 69,000 tokens to everyone! 

To Enter:
- Like &amp; Retweet This Tweet
- Follow @SolanaButtToken
- Post #Solana addr 👇

Ends in 48 hrs, or first 10,000 addresses. 

#sol #memecoin #solanaairdrop #solanaairdrops #cryptogiveaway #crypto"
1468437504894414850,Gulsunai Bekmamatova,GulsunaiB,942,"RT @NFCubeNFTs: ⚡ NFCube #Airdrop 🔥

💰250,000 $NFC ($2,500,000)
🎁100 $NFC ( worth $1000)
👤Top 2500 Invitees

✅ Follow @NFCubeNFTs
✅ Retweet…",2021-12-08 00:13:12.914594,2021-12-08 04:29:18+00:00,0,"[{'text': 'Airdrop', 'indices': [25, 33]}]",172,3,,Twitter for Android,"⚡ NFCube #Airdrop 🔥

💰250,000 $NFC ($2,500,000)
🎁100 $NFC ( worth $1000)
👤Top 2500 Invitees

✅ Follow @NFCubeNFTs
✅ Retweet this 
✅ Join our discord https://t.co/RnzrMjd7L3
✅ Claim 👇
https://t.co/u82J4QAEn2

#Airdrop #Solana #SOL #NFCube $NFC #SolanaAirdrop #NFTs #NFT https://t.co/O4B3MVN9p7"
1468437480282066949,lucas,cityybigwin,607,"RT @JeremyCrypt0: 💎New gem in solana!💎

New NFT project, minting on December 16!

Their art is SICK,and they are giving away 8 iPhones 13 f…",2021-12-08 00:13:12.920401,2021-12-08 04:29:12+00:00,0,[],2263,127,,Twitter for Android,"💎New gem in solana!💎

New NFT project, minting on December 16!

Their art is SICK,and they are giving away 8 iPhones 13 for those who participate in the mint!

☑️Follow @Whimsicaldragos 🐉
☑️Join https://t.co/yGLysbRFHq

#NFT #NFTdrop #nftmint #NFTartists
#GEM #SOL #SolanaNFT https://t.co/MKEhxCnyox"
1468437475919949827,K&,KentbertLee,78,"RT @KoalaPromoNFTs: 🎁🔥 #NFTGiveaway 🔥🎁

X1 NFT #PixelSantas

1️⃣Follow me &amp; @PixelSantasNFT
2️⃣RT + ♥️
3️⃣Tag 2 friends

🔷 https://t.co/G2a…",2021-12-08 00:13:12.925107,2021-12-08 04:29:11+00:00,0,"[{'text': 'NFTGiveaway', 'indices': [23, 35]}, {'text': 'PixelSantas', 'indices': [47, 59]}]",718,49,,Twitter Web App,"🎁🔥 #NFTGiveaway 🔥🎁

X1 NFT #PixelSantas

1️⃣Follow me &amp; @PixelSantasNFT
2️⃣RT + ♥️
3️⃣Tag 2 friends

🔷 https://t.co/G2abl6vI0r

24H⏰

#NFT #NFTCommunity #NFTCollector #NFTGiveaways #Solana #Sol #Giveaways https://t.co/hUYsi0kcEI"
1468437434874564615,nhanguyen.tgg,nhanguyentgg,3742,"RT @AirdropStario: 💧 Solana Farm Airdrop 💧

🔄 Audited by: TechAudit

🏆 Task:          ➕ Up to 1000 SOL (~$10)

👨‍👩‍👧 Referral:   ➕ 500 SOL…",2021-12-08 00:13:12.929651,2021-12-08 04:29:01+00:00,0,[],1045,30,,Twitter Web App,"💧 Solana Farm Airdrop 💧

🔄 Audited by: TechAudit

🏆 Task:          ➕ Up to 1000 SOL (~$10)

👨‍👩‍👧 Referral:   ➕ 500 SOL (~$5)

🔛 Airdrop Link &amp; Information: https://t.co/SUOINCkFLq

#cryptocurrency #Airdrop #BSC #Bitcoin #ETH #SolanaFarm #SOL #Airdropstario https://t.co/bUo7N57t5N"
